rodada,posicao_ebt,nota,dt_inicio_avaliacao,dt_fim_avaliacao,uf,nome_uf,municipio,populacao,pontos_resposta_perguntas,pontos_transp_passiva,total_pontos,nota_1
3,740,4.58,04/08/2016,04/01/2017,ES,Espirito Santo,Iuna,29585,0,1200,1650,4.58
3,740,4.58,06/07/2016,05/10/2016,BA,Bahia,Mulungu do Morro,12200,0,1000,1650,4.58
3,740,4.58,07/07/2016,03/01/2017,CE,Ceara,Santa Quiteria,43359,0,1200,1650,4.58
3,740,4.58,08/07/2016,03/01/2017,CE,Ceara,Uruoca,13519,200,1000,1650,4.58
3,740,4.58,25/07/2016,21/09/2016,PE,Pernambuco,Jucati,11202,0,1200,1650,4.58
3,740,4.58,29/06/2016,14/09/2016,PE,Pernambuco,Carnaiba,19318,0,1000,1650,4.58
3,740,4.58,01/08/2016,26/09/2016,RS,Rio Grande do Sul,Montauri,1556,0,900,1650,4.58
3,740,4.58,22/07/2016,14/09/2016,RS,Rio Grande do Sul,Redentora,11025,0,1000,1650,4.58
3,740,4.58,08/07/2016,10/01/2017,SP,Sao Paulo,Holambra,13375,400,1100,1650,4.58
3,762,4.44,06/07/2016,05/09/2016,SP,Sao Paulo,Igarata,9349,0,900,1600,4.44
3,762,4.44,22/08/2016,04/01/2017,RO,Rondonia,Cujubim,20974,700,1600,1600,4.44
3,762,4.44,18/07/2016,03/01/2017,RO,Rondonia,Alvorada D'Oeste,17063,0,700,1600,4.44
3,762,4.44,11/07/2016,14/01/2017,MG,Minas Gerais,Alvarenga,4292,400,1600,1600,4.44
3,762,4.44,06/07/2016,07/01/2017,MG,Minas Gerais,Abaete,23535,700,1600,1600,4.44
3,762,4.44,13/07/2016,30/11/2016,GO,Goias,Anapolis,366491,400,1600,1600,4.44
3,762,4.44,29/06/2016,06/01/2017,PE,Pernambuco,Caruaru,347088,0,700,1600,4.44
3,762,4.44,28/07/2016,22/09/2016,PB,Paraiba,Serra Branca,13564,0,700,1600,4.44
3,762,4.44,16/08/2016,29/09/2016,BA,Bahia,Ibirapitanga,24180,0,700,1600,4.44
3,762,4.44,16/08/2016,28/09/2016,BA,Bahia,Elisio Medrado,8434,0,700,1600,4.44
3,762,4.44,16/08/2016,30/09/2016,BA,Bahia,Jacaraci,15409,0,700,1600,4.44
3,762,4.44,02/08/2016,30/11/2016,ES,Espirito Santo,Colatina,122646,0,700,1600,4.44
3,762,4.44,05/07/2016,19/12/2016,TO,Tocantins,Alvorada,8536,0,700,1600,4.44
3,762,4.44,08/07/2016,26/12/2016,PR,Parana,Tijucas do Sul,15970,700,1600,1600,4.44
3,762,4.44,21/07/2016,07/10/2016,MT,Mato Grosso,Chapada dos Guimaraes,18699,400,1600,1600,4.44
3,762,4.44,15/08/2016,30/09/2016,MT,Mato Grosso,Jangada,7925,0,700,1600,4.44
3,762,4.44,12/07/2016,27/12/2016,RJ,Rio de Janeiro,Bom Jardim,26278,700,1600,1600,4.44
3,762,4.44,12/08/2016,13/12/2016,PR,Parana,Figueira,8268,400,1600,1600,4.44
3,762,4.44,30/06/2016,22/09/2016,TO,Tocantins,Palmeirante,5651,0,700,1600,4.44
3,762,4.44,20/07/2016,10/10/2016,TO,Tocantins,Xambioa,11709,0,700,1600,4.44
3,762,4.44,17/08/2016,21/09/2016,MG,Minas Gerais,Claudio,27827,400,1600,1600,4.44
3,783,4.3,29/07/2016,20/09/2016,GO,Goias,Santa Helena de Goias,38378,200,1550,1550,4.3
3,783,4.3,26/07/2016,21/09/2016,MA,Maranhao,Cidelandia,14346,400,1100,1550,4.3
3,783,4.3,13/07/2016,18/11/2016,MG,Minas Gerais,Patos de Minas,148762,700,1550,1550,4.3
3,783,4.3,11/07/2016,04/10/2016,MT,Mato Grosso,Alta Floresta,49991,0,900,1550,4.3
3,783,4.3,13/07/2016,05/10/2016,MG,Minas Gerais,Periquito,7103,700,1550,1550,4.3
3,783,4.3,26/07/2016,20/09/2016,RS,Rio Grande do Sul,Gravatai,272257,0,1000,1550,4.3
3,783,4.3,28/07/2016,20/12/2016,SP,Sao Paulo,Serrana,42784,0,900,1550,4.3
3,783,4.3,17/08/2016,13/01/2017,PE,Pernambuco,Sanharo,25047,0,1000,1550,4.3
3,783,4.3,04/08/2016,27/09/2016,ES,Espirito Santo,Jeronimo Monteiro,11876,0,900,1550,4.3
3,783,4.3,11/08/2016,05/01/2017,PI,Piaui,Oeiras,36329,0,1000,1550,4.3
3,783,4.3,07/07/2016,15/09/2016,RS,Rio Grande do Sul,Nova Roma do Sul,3564,0,800,1550,4.3
3,794,4.16,26/07/2016,06/09/2016,SP,Sao Paulo,Iracemapolis,22557,200,1500,1500,4.16
3,794,4.16,01/08/2016,04/01/2017,ES,Espirito Santo,Montanha,19224,400,1500,1500,4.16
3,794,4.16,06/07/2016,20/12/2016,SP,Sao Paulo,Sarutaia,3694,400,1500,1500,4.16
3,794,4.16,06/07/2016,19/12/2016,TO,Tocantins,Angico,3379,0,700,1500,4.16
3,794,4.16,16/08/2016,06/10/2016,BA,Bahia,Macurure,8365,0,700,1500,4.16
3,794,4.16,05/08/2016,22/09/2016,PE,Pernambuco,Paranatama,11357,0,700,1500,4.16
3,794,4.16,26/07/2016,20/09/2016,RS,Rio Grande do Sul,General Camara,8673,200,1500,1500,4.16
